Alaska County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Date","Value","Rank","1925-2000 Mean","Anomaly (1925-2000 base period)"
AK-164,"Lake and Peninsula Borough",193912,17.4,45,17.4,-0.0
AK-164,"Lake and Peninsula Borough",194001,24.0,74,16.8,7.2
AK-164,"Lake and Peninsula Borough",194002,26.5,76,19,7.5
AK-164,"Lake and Peninsula Borough",194003,23.2,50,22.7,0.5
AK-164,"Lake and Peninsula Borough",194004,39.7,95,31.5,8.2
AK-164,"Lake and Peninsula Borough",194005,44.1,83,40.7,3.4
AK-164,"Lake and Peninsula Borough",194006,50.4,81,48.4,2.0
AK-164,"Lake and Peninsula Borough",194007,52.4,37,52.6,-0.2
AK-164,"Lake and Peninsula Borough",194008,51.8,39,52.1,-0.3
AK-164,"Lake and Peninsula Borough",194009,45.3,36,45.9,-0.6
AK-164,"Lake and Peninsula Borough",194010,35.1,52,34.3,0.8
AK-164,"Lake and Peninsula Borough",194011,28.7,68,25.2,3.5
AK-164,"Lake and Peninsula Borough",194012,21.4,66,17.4,4.0
AK-164,"Lake and Peninsula Borough",194101,12.8,30,16.8,-4.0
AK-164,"Lake and Peninsula Borough",194102,28.1,85,19,9.1
AK-164,"Lake and Peninsula Borough",194103,27.7,75,22.7,5.0
AK-164,"Lake and Peninsula Borough",194104,36.4,87,31.5,4.9
AK-164,"Lake and Peninsula Borough",194105,40.4,38,40.7,-0.3
AK-164,"Lake and Peninsula Borough",194106,50.2,76,48.4,1.8
AK-164,"Lake and Peninsula Borough",194107,52.4,37,52.6,-0.2
AK-164,"Lake and Peninsula Borough",194108,54.4,85,52.1,2.3
AK-164,"Lake and Peninsula Borough",194109,47.2,74,45.9,1.3
AK-164,"Lake and Peninsula Borough",194110,35.2,54,34.3,0.9
AK-164,"Lake and Peninsula Borough",194111,22.0,27,25.2,-3.2
AK-164,"Lake and Peninsula Borough",194112,20.1,56,17.4,2.7
AK-164,"Lake and Peninsula Borough",194201,22.5,68,16.8,5.7
AK-164,"Lake and Peninsula Borough",194202,30.9,93,19,11.9
AK-164,"Lake and Peninsula Borough",194203,21.5,40,22.7,-1.2
AK-164,"Lake and Peninsula Borough",194204,35.0,72,31.5,3.5
AK-164,"Lake and Peninsula Borough",194205,44.5,87,40.7,3.8
AK-164,"Lake and Peninsula Borough",194206,48.5,44,48.4,0.1
AK-164,"Lake and Peninsula Borough",194207,52.2,31,52.6,-0.4
AK-164,"Lake and Peninsula Borough",194208,52.9,64,52.1,0.8
AK-164,"Lake and Peninsula Borough",194209,50.6,95,45.9,4.7
AK-164,"Lake and Peninsula Borough",194210,34.4,42,34.3,0.1
AK-164,"Lake and Peninsula Borough",194211,20.0,19,25.2,-5.2
AK-164,"Lake and Peninsula Borough",194212,-1.2,1,17.4,-18.6
AK-164,"Lake and Peninsula Borough",194301,6.5,13,16.8,-10.3
AK-164,"Lake and Peninsula Borough",194302,22.0,53,19,3.0
AK-164,"Lake and Peninsula Borough",194303,24.0,54,22.7,1.3
AK-164,"Lake and Peninsula Borough",194304,30.7,38,31.5,-0.8
AK-164,"Lake and Peninsula Borough",194305,41.0,50,40.7,0.3
AK-164,"Lake and Peninsula Borough",194306,50.4,81,48.4,2.0
AK-164,"Lake and Peninsula Borough",194307,52.2,31,52.6,-0.4
AK-164,"Lake and Peninsula Borough",194308,51.1,24,52.1,-1.0
AK-164,"Lake and Peninsula Borough",194309,44.3,16,45.9,-1.6
AK-164,"Lake and Peninsula Borough",194310,37.5,70,34.3,3.2
AK-164,"Lake and Peninsula Borough",194311,30.3,76,25.2,5.1
AK-164,"Lake and Peninsula Borough",194312,19.5,50,17.4,2.1
AK-164,"Lake and Peninsula Borough",194401,17.2,48,16.8,0.4
AK-164,"Lake and Peninsula Borough",194402,30.9,93,19,11.9
AK-164,"Lake and Peninsula Borough",194403,20.6,32,22.7,-2.1
AK-164,"Lake and Peninsula Borough",194404,31.2,41,31.5,-0.3
AK-164,"Lake and Peninsula Borough",194405,41.4,54,40.7,0.7
AK-164,"Lake and Peninsula Borough",194406,50.3,77,48.4,1.9
AK-164,"Lake and Peninsula Borough",194407,54.0,75,52.6,1.4
AK-164,"Lake and Peninsula Borough",194408,52.9,64,52.1,0.8
AK-164,"Lake and Peninsula Borough",194409,45.2,34,45.9,-0.7
AK-164,"Lake and Peninsula Borough",194410,35.6,62,34.3,1.3
AK-164,"Lake and Peninsula Borough",194411,25.0,39,25.2,-0.2
AK-164,"Lake and Peninsula Borough",194412,23.6,75,17.4,6.2
AK-164,"Lake and Peninsula Borough",194501,33.2,93,16.8,16.4
AK-164,"Lake and Peninsula Borough",194502,25.4,71,19,6.4
AK-164,"Lake and Peninsula Borough",194503,20.0,29,22.7,-2.7
AK-164,"Lake and Peninsula Borough",194504,28.9,19,31.5,-2.6
AK-164,"Lake and Peninsula Borough",194505,37.8,8,40.7,-2.9
AK-164,"Lake and Peninsula Borough",194506,48.5,44,48.4,0.1
AK-164,"Lake and Peninsula Borough",194507,52.9,56,52.6,0.3
AK-164,"Lake and Peninsula Borough",194508,52.2,47,52.1,0.1
AK-164,"Lake and Peninsula Borough",194509,45.0,24,45.9,-0.9
AK-164,"Lake and Peninsula Borough",194510,33.7,33,34.3,-0.6
AK-164,"Lake and Peninsula Borough",194511,15.2,4,25.2,-10.0
AK-164,"Lake and Peninsula Borough",194512,17.3,44,17.4,-0.1
AK-164,"Lake and Peninsula Borough",194601,21.5,64,16.8,4.7
AK-164,"Lake and Peninsula Borough",194602,16.0,27,19,-3.0
AK-164,"Lake and Peninsula Borough",194603,10.1,6,22.7,-12.6
AK-164,"Lake and Peninsula Borough",194604,29.6,28,31.5,-1.9
AK-164,"Lake and Peninsula Borough",194605,38.4,10,40.7,-2.3
AK-164,"Lake and Peninsula Borough",194606,47.3,23,48.4,-1.1
AK-164,"Lake and Peninsula Borough",194607,52.2,31,52.6,-0.4
AK-164,"Lake and Peninsula Borough",194608,49.9,8,52.1,-2.2
AK-164,"Lake and Peninsula Borough",194609,45.6,40,45.9,-0.3
AK-164,"Lake and Peninsula Borough",194610,38.6,81,34.3,4.3
AK-164,"Lake and Peninsula Borough",194611,21.8,26,25.2,-3.4
AK-164,"Lake and Peninsula Borough",194612,8.9,10,17.4,-8.5
AK-164,"Lake and Peninsula Borough",194701,0.1,2,16.8,-16.7
AK-164,"Lake and Peninsula Borough",194702,23.7,63,19,4.7
AK-164,"Lake and Peninsula Borough",194703,20.5,31,22.7,-2.2
AK-164,"Lake and Peninsula Borough",194704,33.4,56,31.5,1.9
AK-164,"Lake and Peninsula Borough",194705,40.8,46,40.7,0.1
AK-164,"Lake and Peninsula Borough",194706,46.5,14,48.4,-1.9
AK-164,"Lake and Peninsula Borough",194707,51.4,21,52.6,-1.2
AK-164,"Lake and Peninsula Borough",194708,52.0,44,52.1,-0.1
AK-164,"Lake and Peninsula Borough",194709,44.4,18,45.9,-1.5
AK-164,"Lake and Peninsula Borough",194710,34.4,42,34.3,0.1
AK-164,"Lake and Peninsula Borough",194711,32.3,87,25.2,7.1
AK-164,"Lake and Peninsula Borough",194712,21.7,68,17.4,4.3
AK-164,"Lake and Peninsula Borough",194801,17.5,49,16.8,0.7
AK-164,"Lake and Peninsula Borough",194802,14.4,22,19,-4.6
AK-164,"Lake and Peninsula Borough",194803,21.7,43,22.7,-1.0
AK-164,"Lake and Peninsula Borough",194804,29.5,26,31.5,-2.0
AK-164,"Lake and Peninsula Borough",194805,40.7,44,40.7,0.0
AK-164,"Lake and Peninsula Borough",194806,48.8,53,48.4,0.4
AK-164,"Lake and Peninsula Borough",194807,50.7,10,52.6,-1.9
AK-164,"Lake and Peninsula Borough",194808,49.9,8,52.1,-2.2
AK-164,"Lake and Peninsula Borough",194809,43.0,6,45.9,-2.9
AK-164,"Lake and Peninsula Borough",194810,34.5,44,34.3,0.2
AK-164,"Lake and Peninsula Borough",194811,17.1,8,25.2,-8.1
AK-164,"Lake and Peninsula Borough",194812,14.2,28,17.4,-3.2
AK-164,"Lake and Peninsula Borough",194901,15.9,43,16.8,-0.9
AK-164,"Lake and Peninsula Borough",194902,12.8,18,19,-6.2
AK-164,"Lake and Peninsula Borough",194903,28.6,78,22.7,5.9
AK-164,"Lake and Peninsula Borough",194904,26.6,9,31.5,-4.9
AK-164,"Lake and Peninsula Borough",194905,38.8,18,40.7,-1.9
AK-164,"Lake and Peninsula Borough",194906,45.7,6,48.4,-2.7
AK-164,"Lake and Peninsula Borough",194907,52.2,31,52.6,-0.4
AK-164,"Lake and Peninsula Borough",194908,51.2,28,52.1,-0.9
AK-164,"Lake and Peninsula Borough",194909,47.8,80,45.9,1.9
AK-164,"Lake and Peninsula Borough",194910,36.5,66,34.3,2.2
AK-164,"Lake and Peninsula Borough",194911,30.4,78,25.2,5.2
AK-164,"Lake and Peninsula Borough",194912,14.4,30,17.4,-3.0
AK-164,"Lake and Peninsula Borough",195001,18.5,52,16.8,1.7
AK-164,"Lake and Peninsula Borough",195002,6.0,5,19,-13.0
AK-164,"Lake and Peninsula Borough",195003,30.0,83,22.7,7.3
AK-164,"Lake and Peninsula Borough",195004,31.3,43,31.5,-0.2
AK-164,"Lake and Peninsula Borough",195005,39.4,26,40.7,-1.3
AK-164,"Lake and Peninsula Borough",195006,46.7,19,48.4,-1.7
AK-164,"Lake and Peninsula Borough",195007,52.6,43,52.6,0.0
AK-164,"Lake and Peninsula Borough",195008,54.3,83,52.1,2.2
AK-164,"Lake and Peninsula Borough",195009,46.0,49,45.9,0.1
AK-164,"Lake and Peninsula Borough",195010,34.8,50,34.3,0.5
AK-164,"Lake and Peninsula Borough",195011,19.4,16,25.2,-5.8
AK-164,"Lake and Peninsula Borough",195012,14.6,31,17.4,-2.8
AK-164,"Lake and Peninsula Borough",195101,9.6,19,16.8,-7.2
AK-164,"Lake and Peninsula Borough",195102,21.9,51,19,2.9
AK-164,"Lake and Peninsula Borough",195103,12.8,7,22.7,-9.9
AK-164,"Lake and Peninsula Borough",195104,33.7,60,31.5,2.2
AK-164,"Lake and Peninsula Borough",195105,42.0,60,40.7,1.3
AK-164,"Lake and Peninsula Borough",195106,48.5,44,48.4,0.1
AK-164,"Lake and Peninsula Borough",195107,53.3,61,52.6,0.7
AK-164,"Lake and Peninsula Borough",195108,52.8,60,52.1,0.7
AK-164,"Lake and Peninsula Borough",195109,45.6,40,45.9,-0.3
AK-164,"Lake and Peninsula Borough",195110,33.7,33,34.3,-0.6
AK-164,"Lake and Peninsula Borough",195111,26.9,54,25.2,1.7
AK-164,"Lake and Peninsula Borough",195112,17.0,43,17.4,-0.4
AK-164,"Lake and Peninsula Borough",195201,12.1,28,16.8,-4.7
AK-164,"Lake and Peninsula Borough",195202,18.6,40,19,-0.4
AK-164,"Lake and Peninsula Borough",195203,20.8,35,22.7,-1.9
AK-164,"Lake and Peninsula Borough",195204,26.8,10,31.5,-4.7
AK-164,"Lake and Peninsula Borough",195205,35.8,1,40.7,-4.9
AK-164,"Lake and Peninsula Borough",195206,45.8,7,48.4,-2.6
AK-164,"Lake and Peninsula Borough",195207,50.6,8,52.6,-2.0
AK-164,"Lake and Peninsula Borough",195208,51.9,41,52.1,-0.2
AK-164,"Lake and Peninsula Borough",195209,44.6,20,45.9,-1.3
AK-164,"Lake and Peninsula Borough",195210,37.7,74,34.3,3.4
AK-164,"Lake and Peninsula Borough",195211,32.5,90,25.2,7.3
AK-164,"Lake and Peninsula Borough",195212,12.5,21,17.4,-4.9
AK-164,"Lake and Peninsula Borough",195301,12.9,31,16.8,-3.9
AK-164,"Lake and Peninsula Borough",195302,17.6,36,19,-1.4
AK-164,"Lake and Peninsula Borough",195303,16.4,14,22.7,-6.3
AK-164,"Lake and Peninsula Borough",195304,34.1,64,31.5,2.6
AK-164,"Lake and Peninsula Borough",195305,41.2,52,40.7,0.5
AK-164,"Lake and Peninsula Borough",195306,52.2,88,48.4,3.8
AK-164,"Lake and Peninsula Borough",195307,56.0,91,52.6,3.4
AK-164,"Lake and Peninsula Borough",195308,52.5,56,52.1,0.4
AK-164,"Lake and Peninsula Borough",195309,45.1,29,45.9,-0.8
AK-164,"Lake and Peninsula Borough",195310,31.5,19,34.3,-2.8
AK-164,"Lake and Peninsula Borough",195311,25.2,42,25.2,-0.0
AK-164,"Lake and Peninsula Borough",195312,22.8,72,17.4,5.4
AK-164,"Lake and Peninsula Borough",195401,6.9,14,16.8,-9.9
AK-164,"Lake and Peninsula Borough",195402,3.6,1,19,-15.4
AK-164,"Lake and Peninsula Borough",195403,21.2,38,22.7,-1.5
AK-164,"Lake and Peninsula Borough",195404,29.4,23,31.5,-2.1
AK-164,"Lake and Peninsula Borough",195405,41.6,56,40.7,0.9
AK-164,"Lake and Peninsula Borough",195406,49.0,57,48.4,0.6
AK-164,"Lake and Peninsula Borough",195407,50.9,14,52.6,-1.7
AK-164,"Lake and Peninsula Borough",195408,50.8,18,52.1,-1.3
AK-164,"Lake and Peninsula Borough",195409,46.3,58,45.9,0.4
AK-164,"Lake and Peninsula Borough",195410,38.1,78,34.3,3.8
AK-164,"Lake and Peninsula Borough",195411,29.3,72,25.2,4.1
AK-164,"Lake and Peninsula Borough",195412,4.8,2,17.4,-12.6
AK-164,"Lake and Peninsula Borough",195501,23.8,73,16.8,7.0
AK-164,"Lake and Peninsula Borough",195502,15.5,24,19,-3.5
AK-164,"Lake and Peninsula Borough",195503,24.2,55,22.7,1.5
AK-164,"Lake and Peninsula Borough",195504,25.4,5,31.5,-6.1
AK-164,"Lake and Peninsula Borough",195505,38.5,14,40.7,-2.2
AK-164,"Lake and Peninsula Borough",195506,44.0,1,48.4,-4.4
AK-164,"Lake and Peninsula Borough",195507,51.1,16,52.6,-1.5
AK-164,"Lake and Peninsula Borough",195508,49.9,8,52.1,-2.2
AK-164,"Lake and Peninsula Borough",195509,44.5,19,45.9,-1.4
AK-164,"Lake and Peninsula Borough",195510,29.5,9,34.3,-4.8
AK-164,"Lake and Peninsula Borough",195511,20.4,21,25.2,-4.8
AK-164,"Lake and Peninsula Borough",195512,11.0,16,17.4,-6.4
AK-164,"Lake and Peninsula Borough",195601,3.0,5,16.8,-13.8
AK-164,"Lake and Peninsula Borough",195602,10.5,11,19,-8.5
AK-164,"Lake and Peninsula Borough",195603,16.8,15,22.7,-5.9
AK-164,"Lake and Peninsula Borough",195604,27.7,14,31.5,-3.8
AK-164,"Lake and Peninsula Borough",195605,38.4,10,40.7,-2.3
AK-164,"Lake and Peninsula Borough",195606,45.0,4,48.4,-3.4
AK-164,"Lake and Peninsula Borough",195607,52.3,36,52.6,-0.3
AK-164,"Lake and Peninsula Borough",195608,52.4,55,52.1,0.3
AK-164,"Lake and Peninsula Borough",195609,43.8,12,45.9,-2.1
AK-164,"Lake and Peninsula Borough",195610,27.9,2,34.3,-6.4
AK-164,"Lake and Peninsula Borough",195611,14.7,2,25.2,-10.5
AK-164,"Lake and Peninsula Borough",195612,7.1,6,17.4,-10.3
AK-164,"Lake and Peninsula Borough",195701,22.1,67,16.8,5.3
AK-164,"Lake and Peninsula Borough",195702,17.4,35,19,-1.6
AK-164,"Lake and Peninsula Borough",195703,27.5,73,22.7,4.8
AK-164,"Lake and Peninsula Borough",195704,35.1,73,31.5,3.6
AK-164,"Lake and Peninsula Borough",195705,43.1,74,40.7,2.4
AK-164,"Lake and Peninsula Borough",195706,53.4,93,48.4,5.0
AK-164,"Lake and Peninsula Borough",195707,54.0,75,52.6,1.4
AK-164,"Lake and Peninsula Borough",195708,55.0,90,52.1,2.9
AK-164,"Lake and Peninsula Borough",195709,46.8,68,45.9,0.9
AK-164,"Lake and Peninsula Borough",195710,40.8,91,34.3,6.5
AK-164,"Lake and Peninsula Borough",195711,34.6,92,25.2,9.4
AK-164,"Lake and Peninsula Borough",195712,6.6,3,17.4,-10.8
AK-164,"Lake and Peninsula Borough",195801,16.8,46,16.8,-0.0
AK-164,"Lake and Peninsula Borough",195802,24.6,69,19,5.6
AK-164,"Lake and Peninsula Borough",195803,28.8,79,22.7,6.1
AK-164,"Lake and Peninsula Borough",195804,36.2,86,31.5,4.7
AK-164,"Lake and Peninsula Borough",195805,40.3,37,40.7,-0.4
AK-164,"Lake and Peninsula Borough",195806,48.0,33,48.4,-0.4
AK-164,"Lake and Peninsula Borough",195807,51.5,22,52.6,-1.1
AK-164,"Lake and Peninsula Borough",195808,51.4,33,52.1,-0.7
AK-164,"Lake and Peninsula Borough",195809,45.0,24,45.9,-0.9
AK-164,"Lake and Peninsula Borough",195810,32.3,26,34.3,-2.0
AK-164,"Lake and Peninsula Borough",195811,22.7,31,25.2,-2.5
AK-164,"Lake and Peninsula Borough",195812,21.4,66,17.4,4.0
AK-164,"Lake and Peninsula Borough",195901,13.5,35,16.8,-3.3
AK-164,"Lake and Peninsula Borough",195902,26.1,74,19,7.1
AK-164,"Lake and Peninsula Borough",195903,9.6,4,22.7,-13.1
AK-164,"Lake and Peninsula Borough",195904,30.3,33,31.5,-1.2
AK-164,"Lake and Peninsula Borough",195905,42.9,73,40.7,2.2
AK-164,"Lake and Peninsula Borough",195906,49.7,70,48.4,1.3
AK-164,"Lake and Peninsula Borough",195907,49.7,1,52.6,-2.9
AK-164,"Lake and Peninsula Borough",195908,52.3,51,52.1,0.2
AK-164,"Lake and Peninsula Borough",195909,45.8,46,45.9,-0.1
AK-164,"Lake and Peninsula Borough",195910,35.7,63,34.3,1.4
AK-164,"Lake and Peninsula Borough",195911,30.8,79,25.2,5.6
AK-164,"Lake and Peninsula Borough",195912,9.6,13,17.4,-7.8
AK-164,"Lake and Peninsula Borough",196001,23.3,71,16.8,6.5
AK-164,"Lake and Peninsula Borough",196002,25.3,70,19,6.3
AK-164,"Lake and Peninsula Borough",196003,18.6,23,22.7,-4.1
AK-164,"Lake and Peninsula Borough",196004,24.2,4,31.5,-7.3
AK-164,"Lake and Peninsula Borough",196005,42.4,66,40.7,1.7
AK-164,"Lake and Peninsula Borough",196006,47.5,25,48.4,-0.9
AK-164,"Lake and Peninsula Borough",196007,53.6,68,52.6,1.0
AK-164,"Lake and Peninsula Borough",196008,50.8,18,52.1,-1.3
AK-164,"Lake and Peninsula Borough",196009,45.0,24,45.9,-0.9
AK-164,"Lake and Peninsula Borough",196010,35.6,62,34.3,1.3
AK-164,"Lake and Peninsula Borough",196011,24.3,37,25.2,-0.9
AK-164,"Lake and Peninsula Borough",196012,29.4,90,17.4,12.0
AK-164,"Lake and Peninsula Borough",196101,24.5,78,16.8,7.7
AK-164,"Lake and Peninsula Borough",196102,10.8,13,19,-8.2
AK-164,"Lake and Peninsula Borough",196103,14.0,10,22.7,-8.7
AK-164,"Lake and Peninsula Borough",196104,30.9,39,31.5,-0.6
AK-164,"Lake and Peninsula Borough",196105,43.5,81,40.7,2.8
AK-164,"Lake and Peninsula Borough",196106,47.8,31,48.4,-0.6
AK-164,"Lake and Peninsula Borough",196107,51.6,25,52.6,-1.0
AK-164,"Lake and Peninsula Borough",196108,50.1,11,52.1,-2.0
AK-164,"Lake and Peninsula Borough",196109,46.2,54,45.9,0.3
AK-164,"Lake and Peninsula Borough",196110,29.6,10,34.3,-4.7
AK-164,"Lake and Peninsula Borough",196111,23.5,32,25.2,-1.7
AK-164,"Lake and Peninsula Borough",196112,8.7,9,17.4,-8.7
AK-164,"Lake and Peninsula Borough",196201,11.2,25,16.8,-5.6
AK-164,"Lake and Peninsula Borough",196202,26.3,75,19,7.3
AK-164,"Lake and Peninsula Borough",196203,20.7,34,22.7,-2.0
AK-164,"Lake and Peninsula Borough",196204,31.6,48,31.5,0.1
AK-164,"Lake and Peninsula Borough",196205,39.1,23,40.7,-1.6
AK-164,"Lake and Peninsula Borough",196206,48.5,44,48.4,0.1
AK-164,"Lake and Peninsula Borough",196207,55.2,86,52.6,2.6
AK-164,"Lake and Peninsula Borough",196208,53.0,68,52.1,0.9
AK-164,"Lake and Peninsula Borough",196209,43.9,13,45.9,-2.0
AK-164,"Lake and Peninsula Borough",196210,35.2,54,34.3,0.9
AK-164,"Lake and Peninsula Borough",196211,27.6,58,25.2,2.4
AK-164,"Lake and Peninsula Borough",196212,16.8,42,17.4,-0.6
AK-164,"Lake and Peninsula Borough",196301,25.8,82,16.8,9.0
AK-164,"Lake and Peninsula Borough",196302,21.3,49,19,2.3
AK-164,"Lake and Peninsula Borough",196303,25.0,59,22.7,2.3
AK-164,"Lake and Peninsula Borough",196304,27.2,11,31.5,-4.3
AK-164,"Lake and Peninsula Borough",196305,41.3,53,40.7,0.6
AK-164,"Lake and Peninsula Borough",196306,46.4,10,48.4,-2.0
AK-164,"Lake and Peninsula Borough",196307,52.6,43,52.6,0.0
AK-164,"Lake and Peninsula Borough",196308,52.3,51,52.1,0.2
AK-164,"Lake and Peninsula Borough",196309,49.1,88,45.9,3.2
AK-164,"Lake and Peninsula Borough",196310,32.6,28,34.3,-1.7
AK-164,"Lake and Peninsula Borough",196311,12.9,1,25.2,-12.3
AK-164,"Lake and Peninsula Borough",196312,26.9,84,17.4,9.5
AK-164,"Lake and Peninsula Borough",196401,19.0,55,16.8,2.2
AK-164,"Lake and Peninsula Borough",196402,16.6,29,19,-2.4
AK-164,"Lake and Peninsula Borough",196403,17.7,19,22.7,-5.0
AK-164,"Lake and Peninsula Borough",196404,28.2,18,31.5,-3.3
AK-164,"Lake and Peninsula Borough",196405,36.3,3,40.7,-4.4
AK-164,"Lake and Peninsula Borough",196406,49.7,70,48.4,1.3
AK-164,"Lake and Peninsula Borough",196407,52.2,31,52.6,-0.4
AK-164,"Lake and Peninsula Borough",196408,51.2,28,52.1,-0.9
AK-164,"Lake and Peninsula Borough",196409,47.0,72,45.9,1.1
AK-164,"Lake and Peninsula Borough",196410,35.4,57,34.3,1.1
AK-164,"Lake and Peninsula Borough",196411,23.6,33,25.2,-1.6
AK-164,"Lake and Peninsula Borough",196412,7.0,5,17.4,-10.4
AK-164,"Lake and Peninsula Borough",196501,14.4,39,16.8,-2.4
AK-164,"Lake and Peninsula Borough",196502,11.8,15,19,-7.2
AK-164,"Lake and Peninsula Borough",196503,33.7,93,22.7,11.0
AK-164,"Lake and Peninsula Borough",196504,32.4,51,31.5,0.9
AK-164,"Lake and Peninsula Borough",196505,36.7,4,40.7,-4.0
AK-164,"Lake and Peninsula Borough",196506,44.9,2,48.4,-3.5
AK-164,"Lake and Peninsula Borough",196507,51.3,19,52.6,-1.3
AK-164,"Lake and Peninsula Borough",196508,50.3,15,52.1,-1.8
AK-164,"Lake and Peninsula Borough",196509,49.1,88,45.9,3.2
AK-164,"Lake and Peninsula Borough",196510,27.8,1,34.3,-6.5
AK-164,"Lake and Peninsula Borough",196511,25.7,47,25.2,0.5
AK-164,"Lake and Peninsula Borough",196512,11.3,17,17.4,-6.1
AK-164,"Lake and Peninsula Borough",196601,21.1,63,16.8,4.3
AK-164,"Lake and Peninsula Borough",196602,20.1,44,19,1.1
AK-164,"Lake and Peninsula Borough",196603,9.1,3,22.7,-13.6
AK-164,"Lake and Peninsula Borough",196604,30.2,32,31.5,-1.3
AK-164,"Lake and Peninsula Borough",196605,36.7,4,40.7,-4.0
AK-164,"Lake and Peninsula Borough",196606,48.5,44,48.4,0.1
AK-164,"Lake and Peninsula Borough",196607,51.2,17,52.6,-1.4
AK-164,"Lake and Peninsula Borough",196608,50.1,11,52.1,-2.0
AK-164,"Lake and Peninsula Borough",196609,46.4,62,45.9,0.5
AK-164,"Lake and Peninsula Borough",196610,28.9,5,34.3,-5.4
AK-164,"Lake and Peninsula Borough",196611,24.0,36,25.2,-1.2
AK-164,"Lake and Peninsula Borough",196612,12.8,23,17.4,-4.6
AK-164,"Lake and Peninsula Borough",196701,11.3,26,16.8,-5.5
AK-164,"Lake and Peninsula Borough",196702,17.7,38,19,-1.3
AK-164,"Lake and Peninsula Borough",196703,27.2,71,22.7,4.5
AK-164,"Lake and Peninsula Borough",196704,34.2,65,31.5,2.7
AK-164,"Lake and Peninsula Borough",196705,43.3,78,40.7,2.6
AK-164,"Lake and Peninsula Borough",196706,49.9,73,48.4,1.5
AK-164,"Lake and Peninsula Borough",196707,54.5,79,52.6,1.9
AK-164,"Lake and Peninsula Borough",196708,54.3,83,52.1,2.2
AK-164,"Lake and Peninsula Borough",196709,46.6,65,45.9,0.7
AK-164,"Lake and Peninsula Borough",196710,32.7,29,34.3,-1.6
AK-164,"Lake and Peninsula Borough",196711,31.1,83,25.2,5.9
AK-164,"Lake and Peninsula Borough",196712,15.9,37,17.4,-1.5
AK-164,"Lake and Peninsula Borough",196801,13.2,34,16.8,-3.6
AK-164,"Lake and Peninsula Borough",196802,16.9,33,19,-2.1
AK-164,"Lake and Peninsula Borough",196803,27.1,70,22.7,4.4
AK-164,"Lake and Peninsula Borough",196804,29.6,28,31.5,-1.9
AK-164,"Lake and Peninsula Borough",196805,42.4,66,40.7,1.7
AK-164,"Lake and Peninsula Borough",196806,48.6,50,48.4,0.2
AK-164,"Lake and Peninsula Borough",196807,54.3,77,52.6,1.7
AK-164,"Lake and Peninsula Borough",196808,53.8,78,52.1,1.7
AK-164,"Lake and Peninsula Borough",196809,43.4,8,45.9,-2.5
AK-164,"Lake and Peninsula Borough",196810,30.7,14,34.3,-3.6
AK-164,"Lake and Peninsula Borough",196811,28.7,68,25.2,3.5
AK-164,"Lake and Peninsula Borough",196812,8.4,8,17.4,-9.0
AK-164,"Lake and Peninsula Borough",196901,9.1,17,16.8,-7.7
AK-164,"Lake and Peninsula Borough",196902,16.6,29,19,-2.4
AK-164,"Lake and Peninsula Borough",196903,28.2,77,22.7,5.5
AK-164,"Lake and Peninsula Borough",196904,34.0,61,31.5,2.5
AK-164,"Lake and Peninsula Borough",196905,41.9,59,40.7,1.2
AK-164,"Lake and Peninsula Borough",196906,49.7,70,48.4,1.3
AK-164,"Lake and Peninsula Borough",196907,52.7,48,52.6,0.1
AK-164,"Lake and Peninsula Borough",196908,49.7,4,52.1,-2.4
AK-164,"Lake and Peninsula Borough",196909,47.2,74,45.9,1.3
AK-164,"Lake and Peninsula Borough",196910,39.7,84,34.3,5.4
AK-164,"Lake and Peninsula Borough",196911,22.2,29,25.2,-3.0
AK-164,"Lake and Peninsula Borough",196912,28.2,87,17.4,10.8
AK-164,"Lake and Peninsula Borough",197001,4.7,9,16.8,-12.1
AK-164,"Lake and Peninsula Borough",197002,28.6,86,19,9.6
AK-164,"Lake and Peninsula Borough",197003,31.7,89,22.7,9.0
AK-164,"Lake and Peninsula Borough",197004,29.4,23,31.5,-2.1
AK-164,"Lake and Peninsula Borough",197005,42.6,69,40.7,1.9
AK-164,"Lake and Peninsula Borough",197006,48.7,52,48.4,0.3
AK-164,"Lake and Peninsula Borough",197007,51.3,19,52.6,-1.3
AK-164,"Lake and Peninsula Borough",197008,50.2,13,52.1,-1.9
AK-164,"Lake and Peninsula Borough",197009,44.3,16,45.9,-1.6
AK-164,"Lake and Peninsula Borough",197010,30.7,14,34.3,-3.6
AK-164,"Lake and Peninsula Borough",197011,30.9,82,25.2,5.7
AK-164,"Lake and Peninsula Borough",197012,14.3,29,17.4,-3.1
AK-164,"Lake and Peninsula Borough",197101,1.7,4,16.8,-15.1
AK-164,"Lake and Peninsula Borough",197102,16.2,28,19,-2.8
AK-164,"Lake and Peninsula Borough",197103,9.9,5,22.7,-12.8
AK-164,"Lake and Peninsula Borough",197104,26.0,6,31.5,-5.5
AK-164,"Lake and Peninsula Borough",197105,35.9,2,40.7,-4.8
AK-164,"Lake and Peninsula Borough",197106,45.3,5,48.4,-3.1
AK-164,"Lake and Peninsula Borough",197107,51.7,29,52.6,-0.9
AK-164,"Lake and Peninsula Borough",197108,52.4,55,52.1,0.3
AK-164,"Lake and Peninsula Borough",197109,45.0,24,45.9,-0.9
